order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_net_amount,line_vat_amount,promotion_id
OI0021484,ORD004516,P0011,3,1.85,0.0,5.55,0.0,
OI0021485,ORD004516,P0030,1,1.7,0.0,1.7,0.0,
OI0021486,ORD004516,P0044,1,1.1,0.0,1.1,0.0,
OI0021487,ORD004516,P0006,3,1.5,0.67,3.83,0.0,PROMO002
OI0021488,ORD004516,P0034,1,1.8,0.0,1.8,0.0,
OI0021489,ORD004516,P0023,5,1.6,0.0,8.0,0.0,
OI0021490,ORD004516,P0019,1,3.2,0.0,3.2,0.0,
OI0021491,ORD004516,P0017,2,1.3,0.0,2.6,0.0,
OI0021492,ORD004517,P0032,1,3.5,0.0,3.5,0.0,
OI0021493,ORD004517,P0020,2,2.6,0.0,5.2,0.0,
OI0021494,ORD004517,P0035,1,0.95,0.1,0.85,0.0,PROMO001
OI0021495,ORD004517,P0013,2,3.8,0.0,7.6,0.0,
OI0021496,ORD004517,P0054,3,1.7,0.0,5.1,1.02,
OI0021497,ORD004517,P0056,4,1.8,0.0,7.2,1.44,
OI0021498,ORD004517,P0029,2,6.0,0.0,12.0,0.0,
OI0021499,ORD004517,P0065,1,2.0,0.0,2.0,0.4,
OI0021500,ORD004517,P0028,1,2.3,0.0,2.3,0.0,
OI0021501,ORD004518,P0051,1,2.1,0.0,2.1,0.42,
OI0021502,ORD004518,P0053,3,1.2,0.0,3.6,0.72,
OI0021503,ORD004518,P0008,2,2.1,0.0,4.2,0.0,
OI0021504,ORD004518,P0052,1,0.9,0.0,0.9,0.18,
OI0021505,ORD004518,P0056,5,1.8,0.0,9.0,1.8,
OI0021506,ORD004519,P0005,3,2.0,0.0,6.0,0.0,
OI0021507,ORD004519,P0024,2,6.2,0.0,12.4,0.0,
OI0021508,ORD004519,P0021,1,1.9,0.0,1.9,0.0,
OI0021509,ORD004519,P0009,3,3.0,0.0,9.0,0.0,
OI0021510,ORD004519,P0065,2,2.0,0.0,4.0,0.8,
OI0021511,ORD004519,P0008,2,2.1,0.0,4.2,0.0,
OI0021512,ORD004520,P0030,3,1.7,0.0,5.1,0.0,
OI0021513,ORD004520,P0066,3,2.6,0.0,7.8,1.56,
OI0021514,ORD004520,P0011,3,1.85,0.0,5.55,0.0,
OI0021515,ORD004520,P0038,1,0.85,0.0,0.85,0.0,
OI0021516,ORD004520,P0013,3,3.8,0.0,11.4,0.0,
OI0021517,ORD004521,P0008,1,2.1,0.0,2.1,0.0,
OI0021518,ORD004521,P0032,3,3.5,0.0,10.5,0.0,
OI0021519,ORD004521,P0012,1,3.2,0.0,3.2,0.0,
OI0021520,ORD004521,P0040,2,3.0,0.0,6.0,0.0,
OI0021521,ORD004521,P0025,1,4.8,0.48,4.32,0.0,PROMO004
OI0021522,ORD004522,P0040,1,3.0,0.0,3.0,0.0,
OI0021523,ORD004522,P0007,4,0.95,0.0,3.8,0.0,
OI0021524,ORD004522,P0011,1,1.85,0.0,1.85,0.0,
OI0021525,ORD004522,P0037,5,0.75,0.0,3.75,0.0,
OI0021526,ORD004522,P0022,5,2.75,0.0,13.75,0.0,
OI0021527,ORD004522,P0064,3,1.5,0.0,4.5,0.9,
OI0021528,ORD004522,P0038,2,0.85,0.0,1.7,0.0,
OI0021529,ORD004523,P0022,2,2.75,0.0,5.5,0.0,
OI0021530,ORD004523,P0016,5,2.0,0.0,10.0,0.0,
OI0021531,ORD004523,P0047,1,1.85,0.0,1.85,0.37,
OI0021532,ORD004523,P0034,4,1.8,0.0,7.2,0.0,
OI0021533,ORD004523,P0031,2,2.6,0.0,5.2,0.0,
OI0021534,ORD004523,P0037,1,0.75,0.0,0.75,0.0,
OI0021535,ORD004524,P0007,5,0.95,0.0,4.75,0.0,
OI0021536,ORD004524,P0060,2,2.2,0.0,4.4,0.88,
OI0021537,ORD004525,P0038,1,0.85,0.0,0.85,0.0,
OI0021538,ORD004525,P0034,1,1.8,0.0,1.8,0.0,
OI0021539,ORD004525,P0018,5,1.2,0.0,6.0,0.0,
OI0021540,ORD004526,P0011,1,1.85,0.0,1.85,0.0,
OI0021541,ORD004526,P0057,1,6.5,0.0,6.5,1.3,
OI0021542,ORD004526,P0020,2,2.6,0.0,5.2,0.0,
OI0021543,ORD004526,P0036,1,2.2,0.0,2.2,0.0,
OI0021544,ORD004526,P0054,1,1.7,0.0,1.7,0.34,
OI0021545,ORD004526,P0048,2,4.8,0.0,9.6,1.92,
OI0021546,ORD004526,P0030,3,1.7,0.0,5.1,0.0,
OI0021547,ORD004526,P0055,3,3.2,0.0,9.6,1.92,
OI0021548,ORD004527,P0016,2,2.0,0.0,4.0,0.0,
OI0021549,ORD004527,P0048,5,4.8,1.92,22.08,4.42,PROMO006
OI0021550,ORD004527,P0045,1,3.0,0.24,2.76,0.55,PROMO006
OI0021551,ORD004527,P0063,1,1.8,0.0,1.8,0.36,
OI0021552,ORD004528,P0041,2,2.4,0.0,4.8,0.0,
OI0021553,ORD004528,P0050,1,1.5,0.0,1.5,0.3,
OI0021554,ORD004529,P0052,1,0.9,0.0,0.9,0.18,
OI0021555,ORD004529,P0017,1,1.3,0.0,1.3,0.0,
OI0021556,ORD004530,P0018,2,1.2,0.0,2.4,0.0,
OI0021557,ORD004530,P0063,2,1.8,0.0,3.6,0.72,
OI0021558,ORD004530,P0024,1,6.2,0.0,6.2,0.0,
OI0021559,ORD004530,P0042,1,2.0,0.0,2.0,0.0,
OI0021560,ORD004530,P0017,1,1.3,0.0,1.3,0.0,
OI0021561,ORD004530,P0055,3,3.2,0.0,9.6,1.92,
OI0021562,ORD004530,P0060,2,2.2,0.0,4.4,0.88,
OI0021563,ORD004531,P0012,1,3.2,0.0,3.2,0.0,
OI0021564,ORD004531,P0036,4,2.2,0.0,8.8,0.0,
OI0021565,ORD004531,P0024,2,6.2,0.0,12.4,0.0,
OI0021566,ORD004531,P0063,1,1.8,0.0,1.8,0.36,
OI0021567,ORD004531,P0062,2,3.2,0.0,6.4,1.28,
OI0021568,ORD004531,P0064,1,1.5,0.0,1.5,0.3,
OI0021569,ORD004531,P0039,1,5.5,0.0,5.5,0.0,
OI0021570,ORD004532,P0053,1,1.2,0.0,1.2,0.24,
OI0021571,ORD004532,P0039,1,5.5,0.0,5.5,0.0,
OI0021572,ORD004533,P0010,3,1.1,0.0,3.3,0.0,
OI0021573,ORD004533,P0011,2,1.85,0.0,3.7,0.0,
OI0021574,ORD004533,P0054,3,1.7,0.0,5.1,1.02,
OI0021575,ORD004533,P0005,2,2.0,0.0,4.0,0.0,
OI0021576,ORD004533,P0016,6,2.0,0.0,12.0,0.0,
OI0021577,ORD004533,P0056,2,1.8,0.0,3.6,0.72,
OI0021578,ORD004533,P0035,1,0.95,0.0,0.95,0.0,
OI0021579,ORD004534,P0019,1,3.2,0.0,3.2,0.0,
OI0021580,ORD004535,P0011,2,1.85,0.0,3.7,0.0,
OI0021581,ORD004535,P0043,1,1.2,0.0,1.2,0.0,
OI0021582,ORD004535,P0013,2,3.8,0.0,7.6,0.0,
OI0021583,ORD004535,P0016,6,2.0,0.0,12.0,0.0,
OI0021584,ORD004535,P0055,3,3.2,0.0,9.6,1.92,
OI0021585,ORD004536,P0065,2,2.0,0.0,4.0,0.8,
OI0021586,ORD004536,P0041,2,2.4,0.0,4.8,0.0,
OI0021587,ORD004536,P0023,3,1.6,0.0,4.8,0.0,
OI0021588,ORD004537,P0023,4,1.6,0.0,6.4,0.0,
OI0021589,ORD004537,P0012,3,3.2,0.0,9.6,0.0,
OI0021590,ORD004537,P0045,2,3.0,0.0,6.0,1.2,
OI0021591,ORD004537,P0022,1,2.75,0.0,2.75,0.0,
OI0021592,ORD004537,P0007,1,0.95,0.0,0.95,0.0,
OI0021593,ORD004537,P0050,2,1.5,0.0,3.0,0.6,
OI0021594,ORD004537,P0044,1,1.1,0.0,1.1,0.0,
OI0021595,ORD004537,P0011,5,1.85,0.0,9.25,0.0,
OI0021596,ORD004537,P0058,2,5.2,0.0,10.4,2.08,
OI0021597,ORD004537,P0024,1,6.2,0.0,6.2,0.0,
OI0021598,ORD004538,P0024,4,6.2,2.48,22.32,0.0,PROMO004
OI0021599,ORD004538,P0004,1,1.1,0.0,1.1,0.0,
OI0021600,ORD004538,P0045,2,3.0,0.0,6.0,1.2,
OI0021601,ORD004538,P0035,1,0.95,0.0,0.95,0.0,
OI0021602,ORD004538,P0037,3,0.75,0.0,2.25,0.0,
OI0021603,ORD004538,P0010,2,1.1,0.0,2.2,0.0,
OI0021604,ORD004539,P0007,1,0.95,0.0,0.95,0.0,
OI0021605,ORD004539,P0017,2,1.3,0.0,2.6,0.0,
OI0021606,ORD004539,P0008,2,2.1,0.0,4.2,0.0,
OI0021607,ORD004539,P0012,1,3.2,0.0,3.2,0.0,
OI0021608,ORD004539,P0022,2,2.75,0.0,5.5,0.0,
OI0021609,ORD004540,P0066,1,2.6,0.0,2.6,0.52,
OI0021610,ORD004540,P0030,1,1.7,0.0,1.7,0.0,
OI0021611,ORD004540,P0021,2,1.9,0.0,3.8,0.0,
OI0021612,ORD004540,P0020,3,2.6,0.0,7.8,0.0,
OI0021613,ORD004540,P0035,3,0.95,0.0,2.85,0.0,
OI0021614,ORD004540,P0009,1,3.0,0.0,3.0,0.0,
OI0021615,ORD004541,P0022,3,2.75,0.0,8.25,0.0,
OI0021616,ORD004541,P0060,2,2.2,0.0,4.4,0.88,
OI0021617,ORD004541,P0023,6,1.6,1.15,8.45,0.0,PROMO003
OI0021618,ORD004541,P0061,1,2.6,0.0,2.6,0.52,
OI0021619,ORD004541,P0047,2,1.85,0.0,3.7,0.74,
OI0021620,ORD004541,P0030,2,1.7,0.0,3.4,0.0,
OI0021621,ORD004542,P0053,2,1.2,0.0,2.4,0.48,
OI0021622,ORD004542,P0022,1,2.75,0.0,2.75,0.0,
OI0021623,ORD004542,P0041,3,2.4,0.0,7.2,0.0,
OI0021624,ORD004542,P0010,1,1.1,0.0,1.1,0.0,
OI0021625,ORD004542,P0039,4,5.5,0.0,22.0,0.0,
OI0021626,ORD004542,P0051,1,2.1,0.0,2.1,0.42,
OI0021627,ORD004542,P0021,3,1.9,0.0,5.7,0.0,
OI0021628,ORD004543,P0013,1,3.8,0.0,3.8,0.0,
OI0021629,ORD004543,P0053,1,1.2,0.0,1.2,0.24,
OI0021630,ORD004543,P0025,1,4.8,0.0,4.8,0.0,
OI0021631,ORD004543,P0060,3,2.2,0.0,6.6,1.32,
OI0021632,ORD004543,P0050,3,1.5,0.0,4.5,0.9,
OI0021633,ORD004543,P0030,1,1.7,0.0,1.7,0.0,
OI0021634,ORD004543,P0018,5,1.2,0.0,6.0,0.0,
OI0021635,ORD004544,P0053,4,1.2,0.0,4.8,0.96,
OI0021636,ORD004544,P0022,3,2.75,0.0,8.25,0.0,
OI0021637,ORD004544,P0023,1,1.6,0.0,1.6,0.0,
OI0021638,ORD004544,P0066,3,2.6,0.0,7.8,1.56,
OI0021639,ORD004544,P0055,6,3.2,0.0,19.2,3.84,
OI0021640,ORD004544,P0028,1,2.3,0.23,2.07,0.0,PROMO004
OI0021641,ORD004544,P0057,3,6.5,0.0,19.5,3.9,
OI0021642,ORD004544,P0017,1,1.3,0.0,1.3,0.0,
OI0021643,ORD004545,P0013,2,3.8,0.0,7.6,0.0,
OI0021644,ORD004545,P0056,3,1.8,0.0,5.4,1.08,
OI0021645,ORD004545,P0045,3,3.0,0.0,9.0,1.8,
OI0021646,ORD004545,P0030,2,1.7,0.0,3.4,0.0,
OI0021647,ORD004545,P0047,1,1.85,0.0,1.85,0.37,
OI0021648,ORD004545,P0055,3,3.2,0.0,9.6,1.92,
OI0021649,ORD004545,P0052,3,0.9,0.0,2.7,0.54,
OI0021650,ORD004545,P0019,1,3.2,0.0,3.2,0.0,
OI0021651,ORD004545,P0058,1,5.2,0.0,5.2,1.04,
OI0021652,ORD004545,P0028,1,2.3,0.0,2.3,0.0,
OI0021653,ORD004546,P0054,1,1.7,0.0,1.7,0.34,
OI0021654,ORD004546,P0036,1,2.2,0.0,2.2,0.0,
OI0021655,ORD004546,P0032,2,3.5,0.0,7.0,0.0,
OI0021656,ORD004546,P0041,1,2.4,0.0,2.4,0.0,
OI0021657,ORD004546,P0061,1,2.6,0.0,2.6,0.52,
OI0021658,ORD004547,P0028,3,2.3,0.0,6.9,0.0,
OI0021659,ORD004547,P0063,1,1.8,0.0,1.8,0.36,
OI0021660,ORD004547,P0035,5,0.95,0.0,4.75,0.0,
OI0021661,ORD004547,P0043,1,1.2,0.0,1.2,0.0,
OI0021662,ORD004548,P0013,2,3.8,0.0,7.6,0.0,
OI0021663,ORD004548,P0055,2,3.2,0.0,6.4,1.28,
OI0021664,ORD004548,P0008,3,2.1,0.0,6.3,0.0,
OI0021665,ORD004548,P0016,3,2.0,0.0,6.0,0.0,
OI0021666,ORD004548,P0051,1,2.1,0.0,2.1,0.42,
OI0021667,ORD004549,P0051,1,2.1,0.0,2.1,0.42,
OI0021668,ORD004549,P0024,2,6.2,0.0,12.4,0.0,
OI0021669,ORD004549,P0012,6,3.2,0.0,19.2,0.0,
OI0021670,ORD004549,P0029,4,6.0,0.0,24.0,0.0,
OI0021671,ORD004549,P0040,4,3.0,0.0,12.0,0.0,
OI0021672,ORD004550,P0048,1,4.8,0.0,4.8,0.96,
OI0021673,ORD004550,P0014,1,2.2,0.0,2.2,0.0,
OI0021674,ORD004550,P0058,1,5.2,0.0,5.2,1.04,
OI0021675,ORD004550,P0038,2,0.85,0.0,1.7,0.0,
OI0021676,ORD004550,P0011,1,1.85,0.0,1.85,0.0,
OI0021677,ORD004550,P0013,2,3.8,0.0,7.6,0.0,
OI0021678,ORD004551,P0034,1,1.8,0.0,1.8,0.0,
OI0021679,ORD004551,P0019,1,3.2,0.0,3.2,0.0,
OI0021680,ORD004551,P0006,2,1.5,0.0,3.0,0.0,
OI0021681,ORD004551,P0043,1,1.2,0.0,1.2,0.0,
OI0021682,ORD004551,P0040,1,3.0,0.0,3.0,0.0,
OI0021683,ORD004551,P0029,1,6.0,0.6,5.4,0.0,PROMO004
OI0021684,ORD004552,P0054,1,1.7,0.0,1.7,0.34,
OI0021685,ORD004552,P0043,1,1.2,0.12,1.08,0.0,PROMO001
OI0021686,ORD004552,P0031,3,2.6,0.0,7.8,0.0,
OI0021687,ORD004552,P0009,1,3.0,0.0,3.0,0.0,
OI0021688,ORD004552,P0007,2,0.95,0.0,1.9,0.0,
OI0021689,ORD004553,P0013,1,3.8,0.0,3.8,0.0,
OI0021690,ORD004553,P0016,3,2.0,0.0,6.0,0.0,
OI0021691,ORD004553,P0030,2,1.7,0.0,3.4,0.0,
OI0021692,ORD004553,P0024,2,6.2,0.0,12.4,0.0,
OI0021693,ORD004553,P0022,4,2.75,0.0,11.0,0.0,
OI0021694,ORD004553,P0050,3,1.5,0.0,4.5,0.9,
OI0021695,ORD004554,P0040,1,3.0,0.0,3.0,0.0,
OI0021696,ORD004554,P0009,1,3.0,0.0,3.0,0.0,
OI0021697,ORD004554,P0010,1,1.1,0.0,1.1,0.0,
OI0021698,ORD004554,P0057,3,6.5,0.0,19.5,3.9,
OI0021699,ORD004554,P0062,2,3.2,0.0,6.4,1.28,
OI0021700,ORD004554,P0018,2,1.2,0.0,2.4,0.0,
OI0021701,ORD004554,P0035,1,0.95,0.0,0.95,0.0,
OI0021702,ORD004554,P0025,1,4.8,0.0,4.8,0.0,
OI0021703,ORD004555,P0008,2,2.1,0.0,4.2,0.0,
OI0021704,ORD004556,P0031,1,2.6,0.0,2.6,0.0,
OI0021705,ORD004556,P0053,1,1.2,0.0,1.2,0.24,
OI0021706,ORD004556,P0042,2,2.0,0.0,4.0,0.0,
OI0021707,ORD004556,P0013,1,3.8,0.0,3.8,0.0,
OI0021708,ORD004556,P0004,1,1.1,0.0,1.1,0.0,
OI0021709,ORD004556,P0043,3,1.2,0.0,3.6,0.0,
OI0021710,ORD004557,P0060,1,2.2,0.0,2.2,0.44,
OI0021711,ORD004558,P0063,1,1.8,0.0,1.8,0.36,
OI0021712,ORD004558,P0052,4,0.9,0.0,3.6,0.72,
OI0021713,ORD004558,P0028,1,2.3,0.23,2.07,0.0,PROMO004
OI0021714,ORD004558,P0022,4,2.75,0.0,11.0,0.0,
OI0021715,ORD004558,P0030,3,1.7,0.0,5.1,0.0,
OI0021716,ORD004558,P0011,1,1.85,0.0,1.85,0.0,
OI0021717,ORD004559,P0005,6,2.0,0.0,12.0,0.0,
OI0021718,ORD004559,P0022,3,2.75,0.0,8.25,0.0,
OI0021719,ORD004559,P0034,1,1.8,0.0,1.8,0.0,
OI0021720,ORD004559,P0043,2,1.2,0.0,2.4,0.0,
OI0021721,ORD004559,P0012,1,3.2,0.0,3.2,0.0,
OI0021722,ORD004560,P0041,3,2.4,0.0,7.2,0.0,
OI0021723,ORD004560,P0034,2,1.8,0.0,3.6,0.0,
OI0021724,ORD004560,P0013,3,3.8,0.0,11.4,0.0,
OI0021725,ORD004560,P0043,1,1.2,0.0,1.2,0.0,
OI0021726,ORD004560,P0047,1,1.85,0.0,1.85,0.37,
OI0021727,ORD004560,P0042,2,2.0,0.0,4.0,0.0,
OI0021728,ORD004560,P0008,2,2.1,0.0,4.2,0.0,
OI0021729,ORD004561,P0010,2,1.1,0.0,2.2,0.0,
OI0021730,ORD004561,P0042,1,2.0,0.0,2.0,0.0,
OI0021731,ORD004561,P0026,6,7.2,0.0,43.2,0.0,
OI0021732,ORD004561,P0052,2,0.9,0.0,1.8,0.36,
OI0021733,ORD004561,P0021,3,1.9,0.0,5.7,0.0,
OI0021734,ORD004561,P0038,1,0.85,0.0,0.85,0.0,
OI0021735,ORD004561,P0009,5,3.0,0.0,15.0,0.0,
OI0021736,ORD004562,P0044,1,1.1,0.0,1.1,0.0,
OI0021737,ORD004562,P0017,2,1.3,0.0,2.6,0.0,
OI0021738,ORD004562,P0024,4,6.2,0.0,24.8,0.0,
OI0021739,ORD004562,P0016,4,2.0,0.0,8.0,0.0,
OI0021740,ORD004562,P0022,3,2.75,0.0,8.25,0.0,
OI0021741,ORD004563,P0019,3,3.2,0.0,9.6,0.0,
OI0021742,ORD004563,P0029,1,6.0,0.6,5.4,0.0,PROMO004
OI0021743,ORD004564,P0063,2,1.8,0.0,3.6,0.72,
OI0021744,ORD004564,P0010,2,1.1,0.0,2.2,0.0,
OI0021745,ORD004564,P0045,3,3.0,0.0,9.0,1.8,
OI0021746,ORD004564,P0007,2,0.95,0.0,1.9,0.0,
OI0021747,ORD004565,P0064,1,1.5,0.0,1.5,0.3,
OI0021748,ORD004565,P0061,1,2.6,0.0,2.6,0.52,
OI0021749,ORD004565,P0043,1,1.2,0.0,1.2,0.0,
OI0021750,ORD004565,P0005,1,2.0,0.0,2.0,0.0,
OI0021751,ORD004565,P0010,2,1.1,0.0,2.2,0.0,
OI0021752,ORD004566,P0053,1,1.2,0.0,1.2,0.24,
OI0021753,ORD004566,P0004,1,1.1,0.0,1.1,0.0,
OI0021754,ORD004566,P0064,1,1.5,0.0,1.5,0.3,
OI0021755,ORD004566,P0057,1,6.5,0.0,6.5,1.3,
OI0021756,ORD004566,P0031,1,2.6,0.0,2.6,0.0,
OI0021757,ORD004567,P0010,1,1.1,0.0,1.1,0.0,
OI0021758,ORD004567,P0022,2,2.75,0.0,5.5,0.0,
OI0021759,ORD004567,P0024,2,6.2,1.24,11.16,0.0,PROMO004
OI0021760,ORD004567,P0043,1,1.2,0.0,1.2,0.0,
OI0021761,ORD004567,P0042,3,2.0,0.0,6.0,0.0,
OI0021762,ORD004567,P0038,1,0.85,0.0,0.85,0.0,
OI0021763,ORD004568,P0005,5,2.0,0.0,10.0,0.0,
OI0021764,ORD004568,P0012,3,3.2,0.0,9.6,0.0,
OI0021765,ORD004568,P0041,1,2.4,0.0,2.4,0.0,
OI0021766,ORD004568,P0035,1,0.95,0.0,0.95,0.0,
OI0021767,ORD004569,P0023,5,1.6,0.0,8.0,0.0,
OI0021768,ORD004569,P0005,1,2.0,0.0,2.0,0.0,
OI0021769,ORD004569,P0040,1,3.0,0.0,3.0,0.0,
OI0021770,ORD004569,P0063,2,1.8,0.0,3.6,0.72,
OI0021771,ORD004569,P0048,1,4.8,0.0,4.8,0.96,
OI0021772,ORD004569,P0006,1,1.5,0.0,1.5,0.0,
OI0021773,ORD004569,P0009,1,3.0,0.0,3.0,0.0,
OI0021774,ORD004570,P0061,1,2.6,0.0,2.6,0.52,
OI0021775,ORD004570,P0044,2,1.1,0.0,2.2,0.0,
OI0021776,ORD004571,P0008,1,2.1,0.0,2.1,0.0,
OI0021777,ORD004571,P0037,1,0.75,0.0,0.75,0.0,
OI0021778,ORD004571,P0032,1,3.5,0.0,3.5,0.0,
OI0021779,ORD004571,P0054,1,1.7,0.0,1.7,0.34,
OI0021780,ORD004571,P0009,1,3.0,0.0,3.0,0.0,
OI0021781,ORD004571,P0050,2,1.5,0.0,3.0,0.6,
OI0021782,ORD004571,P0038,2,0.85,0.0,1.7,0.0,
OI0021783,ORD004571,P0017,2,1.3,0.0,2.6,0.0,
OI0021784,ORD004571,P0046,2,1.9,0.0,3.8,0.76,
OI0021785,ORD004572,P0061,1,2.6,0.0,2.6,0.52,
OI0021786,ORD004572,P0031,2,2.6,0.0,5.2,0.0,
OI0021787,ORD004572,P0047,5,1.85,0.0,9.25,1.85,
OI0021788,ORD004572,P0066,1,2.6,0.0,2.6,0.52,
OI0021789,ORD004572,P0019,2,3.2,0.0,6.4,0.0,
OI0021790,ORD004572,P0062,3,3.2,0.0,9.6,1.92,
OI0021791,ORD004572,P0053,2,1.2,0.0,2.4,0.48,
OI0021792,ORD004572,P0023,3,1.6,0.0,4.8,0.0,
OI0021793,ORD004572,P0038,2,0.85,0.17,1.53,0.0,PROMO001
OI0021794,ORD004573,P0053,1,1.2,0.0,1.2,0.24,
OI0021795,ORD004573,P0009,4,3.0,0.0,12.0,0.0,
OI0021796,ORD004573,P0029,2,6.0,0.0,12.0,0.0,
OI0021797,ORD004573,P0021,3,1.9,0.0,5.7,0.0,
OI0021798,ORD004573,P0025,2,4.8,0.0,9.6,0.0,
OI0021799,ORD004573,P0042,5,2.0,0.0,10.0,0.0,
OI0021800,ORD004573,P0032,2,3.5,0.0,7.0,0.0,
OI0021801,ORD004573,P0004,1,1.1,0.0,1.1,0.0,
OI0021802,ORD004573,P0026,1,7.2,0.0,7.2,0.0,
OI0021803,ORD004573,P0035,1,0.95,0.0,0.95,0.0,
OI0021804,ORD004574,P0063,2,1.8,0.0,3.6,0.72,
OI0021805,ORD004574,P0057,2,6.5,0.0,13.0,2.6,
OI0021806,ORD004575,P0054,6,1.7,1.8,8.4,1.68,PROMO005
OI0021807,ORD004575,P0052,1,0.9,0.3,0.6,0.12,PROMO005
OI0021808,ORD004575,P0010,2,1.1,0.0,2.2,0.0,
OI0021809,ORD004575,P0013,1,3.8,0.0,3.8,0.0,
OI0021810,ORD004575,P0008,1,2.1,0.0,2.1,0.0,
OI0021811,ORD004575,P0016,1,2.0,0.0,2.0,0.0,
OI0021812,ORD004575,P0006,1,1.5,0.0,1.5,0.0,
OI0021813,ORD004576,P0045,5,3.0,0.0,15.0,3.0,
OI0021814,ORD004576,P0009,1,3.0,0.0,3.0,0.0,
OI0021815,ORD004576,P0022,2,2.75,0.0,5.5,0.0,
OI0021816,ORD004576,P0042,1,2.0,0.0,2.0,0.0,
OI0021817,ORD004576,P0031,1,2.6,0.0,2.6,0.0,
OI0021818,ORD004577,P0012,2,3.2,0.0,6.4,0.0,
OI0021819,ORD004577,P0023,4,1.6,0.0,6.4,0.0,
OI0021820,ORD004577,P0011,1,1.85,0.0,1.85,0.0,
OI0021821,ORD004577,P0025,1,4.8,0.0,4.8,0.0,
OI0021822,ORD004577,P0041,1,2.4,0.0,2.4,0.0,
OI0021823,ORD004577,P0014,3,2.2,0.0,6.6,0.0,
OI0021824,ORD004578,P0042,3,2.0,0.0,6.0,0.0,
OI0021825,ORD004578,P0063,2,1.8,0.0,3.6,0.72,
OI0021826,ORD004578,P0009,1,3.0,0.0,3.0,0.0,
OI0021827,ORD004578,P0043,2,1.2,0.0,2.4,0.0,
OI0021828,ORD004578,P0052,3,0.9,0.0,2.7,0.54,
OI0021829,ORD004578,P0008,2,2.1,0.0,4.2,0.0,
OI0021830,ORD004579,P0013,1,3.8,0.0,3.8,0.0,
OI0021831,ORD004579,P0023,2,1.6,0.0,3.2,0.0,
OI0021832,ORD004579,P0041,1,2.4,0.24,2.16,0.0,PROMO001
OI0021833,ORD004579,P0065,1,2.0,0.0,2.0,0.4,
OI0021834,ORD004580,P0029,3,6.0,1.8,16.2,0.0,PROMO004
OI0021835,ORD004580,P0007,3,0.95,0.0,2.85,0.0,
OI0021836,ORD004580,P0056,1,1.8,0.0,1.8,0.36,
OI0021837,ORD004580,P0051,5,2.1,0.0,10.5,2.1,
OI0021838,ORD004580,P0014,1,2.2,0.0,2.2,0.0,
OI0021839,ORD004581,P0025,1,4.8,0.48,4.32,0.0,PROMO004
OI0021840,ORD004581,P0018,1,1.2,0.0,1.2,0.0,
OI0021841,ORD004581,P0013,3,3.8,0.0,11.4,0.0,
OI0021842,ORD004582,P0063,2,1.8,0.0,3.6,0.72,
OI0021843,ORD004582,P0036,1,2.2,0.0,2.2,0.0,
OI0021844,ORD004582,P0012,1,3.2,0.0,3.2,0.0,
OI0021845,ORD004582,P0041,6,2.4,0.0,14.4,0.0,
OI0021846,ORD004582,P0055,4,3.2,0.0,12.8,2.56,
OI0021847,ORD004582,P0054,1,1.7,0.0,1.7,0.34,
OI0021848,ORD004582,P0029,1,6.0,0.0,6.0,0.0,
OI0021849,ORD004582,P0010,1,1.1,0.0,1.1,0.0,
OI0021850,ORD004582,P0052,2,0.9,0.0,1.8,0.36,
OI0021851,ORD004583,P0061,2,2.6,0.0,5.2,1.04,
OI0021852,ORD004583,P0022,1,2.75,0.0,2.75,0.0,
OI0021853,ORD004583,P0011,2,1.85,0.0,3.7,0.0,
OI0021854,ORD004583,P0020,1,2.6,0.0,2.6,0.0,
OI0021855,ORD004583,P0063,1,1.8,0.0,1.8,0.36,
OI0021856,ORD004583,P0028,3,2.3,0.0,6.9,0.0,
OI0021857,ORD004583,P0005,2,2.0,0.0,4.0,0.0,
OI0021858,ORD004583,P0065,2,2.0,0.0,4.0,0.8,
OI0021859,ORD004584,P0063,2,1.8,0.0,3.6,0.72,
OI0021860,ORD004584,P0042,2,2.0,0.0,4.0,0.0,
OI0021861,ORD004584,P0051,2,2.1,0.0,4.2,0.84,
OI0021862,ORD004584,P0013,3,3.8,0.0,11.4,0.0,
OI0021863,ORD004585,P0064,3,1.5,0.0,4.5,0.9,
OI0021864,ORD004585,P0029,4,6.0,0.0,24.0,0.0,
OI0021865,ORD004585,P0018,1,1.2,0.0,1.2,0.0,
OI0021866,ORD004586,P0060,2,2.2,0.0,4.4,0.88,
OI0021867,ORD004586,P0052,2,0.9,0.0,1.8,0.36,
OI0021868,ORD004586,P0029,1,6.0,0.6,5.4,0.0,PROMO004
OI0021869,ORD004586,P0062,2,3.2,0.0,6.4,1.28,
OI0021870,ORD004587,P0048,2,4.8,0.0,9.6,1.92,
OI0021871,ORD004587,P0051,1,2.1,0.3,1.8,0.36,PROMO005
OI0021872,ORD004587,P0015,1,2.4,0.0,2.4,0.0,
OI0021873,ORD004587,P0061,1,2.6,0.0,2.6,0.52,
OI0021874,ORD004587,P0056,2,1.8,0.6,3.0,0.6,PROMO005
OI0021875,ORD004587,P0035,1,0.95,0.0,0.95,0.0,
OI0021876,ORD004588,P0056,1,1.8,0.0,1.8,0.36,
OI0021877,ORD004588,P0031,2,2.6,0.0,5.2,0.0,
OI0021878,ORD004588,P0035,1,0.95,0.0,0.95,0.0,
